config,model,chunking,search,grounding,id,tier,discriminator,lang,source,expected_behavior,expected_answer,query,rag_answer,no_rag_answer,retrieved_docs,retrieval_hit,answer_correct,abstained,hallucinated,faithful
exp4_weakmodel,llama3,fixed,similarity,1,X2,2,cross_lingual (transliteration gap: Palme d'Or <-> 황금종려상),ko,05_parasite,answer_from_corpus,"황금종려상 (Palme d'Or, 2019).",〈기생충〉이 칸 영화제에서 받은 최고상은?,The document does not state it.,"😊  The film ""Parasite"" (, also known as """" in Korean) received the Palme d'Or award at the 2019 Cannes Film Festival. The Palme d'Or is the highest prize awarded at the festival, and it's considered one of the most prestigious awards in the world of cinema.  Directed by Bong Joon-ho, ""Parasite"" tells the story of two families from different social classes who become intertwined in a complex web of relationships. The film went on to receive widespread critical acclaim and won numerous awards worldwide, including four Academy Awards (Best Picture, Best Director, Best Original Screenplay, and Best International Feature Film) at the 92nd Academy Awards in 2020. 💥",05_parasite|05_parasite|05_parasite,1,,,,
exp4_weakmodel,llama3,fixed,similarity,1,X3,2,cross_lingual (no cognate -> pure semantic: barrier <-> 혼문),en,01_kpop_demon_hunters,answer_from_corpus,혼문 (Honmoon).,What is the name of the magical barrier that seals demons away in KPop Demon Hunters?,The document does not state the name of the magical barrier that seals demons away in KPop Demon Hunters.,"I think there may be some confusion here!  There is no K-Pop group called ""Demon Hunters"" (that I'm aware of, at least!). However, I'm assuming you might be referring to a fictional story or series that involves demon-hunting and magical barriers.  Could you please clarify which specific work or series you're thinking of? That way, I can try to help you with your question!",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp4_weakmodel,llama3,fixed,similarity,1,X3,2,cross_lingual (no cognate -> pure semantic: barrier <-> 혼문),ko,01_kpop_demon_hunters,answer_from_corpus,혼문 (Honmoon).,〈케데헌〉에서 악마를 봉인하는 결계의 이름은?,The document does not state the name of the seal used to bind the devil in the context provided.,"A question about the ancient Chinese mythology! 🧝  In the classic Chinese novel ""Journey to the West"" (), which is based on Buddhist and Taoist mythologies, there is a powerful divine being known as Kṣitigarbha Bodhisattva () or Tai Sui (). In one of the famous episodes, the Monkey King Sun Wukong () attempts to break free from his imprisonment by Tang Sanzang () with the help of the demon king, Rākṣasa ().  The seal used to bind the demon king is called ""Keedun"" (), which literally means ""Heavenly Seal"". This powerful seal was given to Tang Sanzang by the Jade Emperor (), the supreme deity in Chinese Buddhism. Keedun is a sacred and ancient magical artifact that can only be opened or broken under extraordinary circumstances, such as when the demon king's evil deeds have reached their climax.  In short, Keedun is the name of the seal used to imprison the demon king in ""Journey to the West"".",01_kpop_demon_hunters|02_bts|05_parasite,1,,,,
exp4_weakmodel,llama3,fixed,similarity,1,G1,3,grounding (unanswerable),en,01_kpop_demon_hunters,abstain_unanswerable,Not stated in the article — the model should say the information is not in the document (no hallucinated number). [VERIFY budget is truly absent from 01],"According to the article, what was the production budget of KPop Demon Hunters?","The document does not state it. The articles only discuss the film's content, soundtrack, and reviews, but do not mention the production budget.","I apologize, but there is no article provided about K-Pop Demon Hunters. It seems you may have made a mistake or mixed up information. If you meant to ask about a different topic or movie, please feel free to rephrase your question!",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp4_weakmodel,llama3,fixed,similarity,1,G2,3,grounding (false premise),ko,01_kpop_demon_hunters,flag_false_premise,전제 오류 — 헌트릭스는 2025년 영화 속 가공의 그룹이라 그런 실제 앨범은 존재하지 않음. 모델은 이를 지적/기권해야 함(허구 제목 생성 시 환각).,헌트릭스(HUNTR/X)가 2024년에 발표한 세 번째 정규 앨범의 제목은?,"The document does not state it. The context only mentions the movie ""KPop Demon Hunters"" and its related information, but it does not mention a third regular album or its title.","According to my knowledge, Huntrics (HUNTR/X) released their third full-length album ""Lost"" in 2024. Would you like more information about the album or the group itself? 😊",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp4_weakmodel,llama3,fixed,similarity,1,G3,3,"grounding + RAG_gap (specific place, hallucination-prone)",en,02_bts,answer_from_corpus,Gwanghwamun Square (광화문 광장).,Where does BTS hold their comeback concert in March 2026?,The document does not state it.,"I'm afraid I have some bad news for you!  As of now, there is no official announcement from BTS or their management team about a comeback concert in March 2026. The group's schedule and plans are subject to change, and it's also possible that they may not hold a specific comeback concert at all.  That being said, if I had to speculate based on past trends, BTS typically holds concerts and performances around the world, including Korea, Japan, and other countries. They often collaborate with music streaming platforms like Melon, Spotify, or Apple Music for special events or online concerts.  If you're looking for information about upcoming BTS concerts or events, I recommend keeping an eye on official news sources, such as their social media accounts, management team's website, or reputable entertainment news outlets. You can also sign up for their fan club, ARMY, to receive updates and notifications about their activities!  Remember, the world of K-pop is always full of surprises, so stay tuned and be prepared for any exciting announcements that might come our way!",02_bts|02_bts|02_bts,1,,,,
exp4_weakmodel,llama3,fixed,similarity,1,G4,3,grounding (single-document attribution),ko,06_Hallyu,answer_from_single_doc,[FILL — 06_Hallyu 본문이 실제로 드는 예시 2개로 확정. 본문에 없는 사례를 대면 환각.],〈한류〉 문서가 직접 언급하는 한류의 구체적 예시 두 가지를 들어라.,"The document does not state it. The context only discusses the term ""한류"" (Hallyu) in general, without providing specific examples of Hallyu.","The 〈한류〉 (Hallyu) document that you're referring to is likely the Ministry of Culture, Sports and Tourism's (MCST) official report on the Korean Wave.  According to the report, two concrete examples of Hallyu are:  1. **K-pop**: The global popularity of K-pop groups such as BTS (), Blackpink (), EXO (), and Red Velvet () has played a significant role in spreading the Korean Wave. Their music videos have garnered hundreds of millions of views on YouTube, and they have performed at major international events like Coachella and the Grammy Awards. 2. **""Crash Landing on You""**: This South Korean television series, which tells the story of a South Korean heiress who accidentally lands in North Korea, gained immense popularity worldwide through Netflix and other streaming platforms. The show's success led to increased interest in Korean culture, with fans praising its portrayal of Korean identity and cultural values.  These examples demonstrate how Hallyu has transcended borders and genres, captivating audiences globally and promoting the spread of Korean pop culture.",01_kpop_demon_hunters|06_Hallyu|01_kpop_demon_hunters,1,,,,
exp4_weakmodel,llama3,fixed,similarity,1,M1,4,retrieval (k>=2) + cross_lingual,en,02_bts + 03_blackpink,answer_from_corpus,"BTS: 2013, Big Hit (빅히트); BLACKPINK: 2016, YG Entertainment.",Compare the debut years and agencies of BTS and BLACKPINK in one sentence.,"The document does not state the debut year or agency of BTS, so a comparison cannot be made.","BTS debuted on June 13, 2013, under Big Hit Entertainment, while BLACKPINK debuted on August 8, 2016, under YG Entertainment.",03_blackpink|03_blackpink|03_blackpink,1,,,,
exp4_weakmodel,llama3,fixed,similarity,1,M1,4,retrieval (k>=2) + cross_lingual,ko,02_bts + 03_blackpink,answer_from_corpus,"BTS: 2013, Big Hit (빅히트); BLACKPINK: 2016, YG Entertainment.",BTS와 블랙핑크의 데뷔 연도와 소속사를 한 문장으로 비교하라.,"According to the provided context, BTS debuted in 2013 and is a group under Big Hit Music. Blackpink's debut year and label are not mentioned in this specific document. Therefore, I cannot provide a direct comparison between the two groups.  However, if you'd like me to find information on Blackpink's debut year and label from another source, please let me know!","Here is a sentence comparing the debut year and agency of BTS and Blackpink:  BTS debuted in 2013 under Big Hit Entertainment, while Blackpink debuted in 2016 under YG Entertainment.",02_bts|07_K-pop|07_K-pop,1,,,,
exp4_weakmodel,llama3,fixed,similarity,1,M2,4,"retrieval (MMR diversity, multi-doc)",en,02_bts + 04_squid_game + 05_parasite + 07_K-pop,answer_from_corpus,Music (K-pop): BTS/BLACKPINK; Film: Parasite/KPop Demon Hunters; TV drama: Squid Game.,"List three different forms of Korean culture in this corpus, each with one example.","Based on the provided context, here are three different forms of Korean culture mentioned:  1. Music/K-POP: Example - ""K-pop 음반"" (K-pop album) 2. Drama: Example - ""드라마"" (drama) 3. Fashion/Hanbok: Example - ""한복입은 남자"" (a man wearing a hanbok)  Note that these examples are mentioned in the context as part of the Korean Wave (Hallyu) phenomenon, where Korean culture is gaining popularity globally.","Here are three different forms of Korean culture, each with an example:  1. **Korean Folk Music**: Example: Pansori ()  Pansori is a traditional Korean musical genre that involves singing and playing the geomungo (a type of zither). It is characterized by its powerful, emotive vocals and complex instrumental accompaniment.  2. **Korean Traditional Clothing**: Example: Hanbok ()  The hanbok is a traditional Korean garment worn on special occasions such as weddings and holidays. It is characterized by its vibrant colors, intricate designs, and flowing silhouette.  3. **Korean Martial Art**: Example: Taekwondo ()  Taekwondo is a Korean martial art that emphasizes kicking techniques, speed, and agility. It has become one of the most popular martial arts in the world and is an official Olympic sport.  I hope this gives you a good taste of the diversity of Korean culture!",07_K-pop|07_K-pop|06_Hallyu,1,,,,
exp4_weakmodel,llama3,fixed,similarity,1,M3,4,retrieval + RAG_gap + multi-hop (hardest),en,01_kpop_demon_hunters + 06_Hallyu,answer_from_corpus,"It exemplifies the Korean Wave (한류) — the global spread of Korean culture; another corpus example: Parasite, Squid Game, or BTS.","KPop Demon Hunters won an Academy Award in 2026. According to the 한류 (Korean Wave) article, what broader phenomenon does such international recognition exemplify, and name one other example of it from the corpus.","The document does not state that KPop Demon Hunters won an Academy Award in 2026 or any year. The context only mentions the film's creators, reviews, and news about its selection for the International Feature Film Award at the Oscars in 2019, but it does not mention any awards received by the film after that date.","According to the corpus, KPop Demon Hunters winning an Academy Award in 2026 exemplifies the broader phenomenon of globalization. This refers to the increasing interconnectedness and interdependence of the world's economies, cultures, and societies.  Another example of this phenomenon mentioned in the corpus is the rise of K-dramas (Korean dramas) globally.",01_kpop_demon_hunters|01_kpop_demon_hunters|05_parasite,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,T1,1,RAG_gap + cross_lingual,en,01_kpop_demon_hunters,answer_from_corpus,2026 Golden Globe Best Original Song; 2026 Golden Globe Best Animated Feature; 2026 Academy Award Best Animated Feature; 2026 Academy Award Best Original Song. (골든글로브 주제가상·장편애니메이션상 + 아카데미 장편애니메이션상·주제가상),What awards did KPop Demon Hunters win in 2026?,"Based on the provided context, there is no information available regarding any awards that ""KPop Demon Hunters"" won in 2026. The context only includes reviews, articles, and release information up to mid-2025, with no mention of awards or accolades from 2026. To provide accurate information about awards from 2026, we would need to consult more recent sources or announcements specifically detailing the film's accolades for that year.","As of my last update in 2023, there is no widely recognized information about an entity called ""KPop Demon Hunters"" winning specific awards in 2026, particularly within the realm of K-pop entertainment. Awards in the K-pop industry vary widely each year and typically involve established groups, artists, and industry figures rather than abstract concepts or fictional entities like ""KPop Demon Hunters.""  If ""KPop Demon Hunters"" refers to a specific group, project, or concept within the K-pop industry that emerged after my last update, details about their awards would be contingent upon their actual activities and achievements post-2023. For the most accurate and current information, checking recent entertainment news sources or official announcements from relevant K-pop organizations would be advisable.",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,T1,1,RAG_gap + cross_lingual,ko,01_kpop_demon_hunters,answer_from_corpus,2026 Golden Globe Best Original Song; 2026 Golden Globe Best Animated Feature; 2026 Academy Award Best Animated Feature; 2026 Academy Award Best Original Song. (골든글로브 주제가상·장편애니메이션상 + 아카데미 장편애니메이션상·주제가상),〈케이팝 데몬 헌터스〉가 2026년에 받은 상은?,"주어진 텍스트에서는 〈케이팝 데몬 헌터스〉에 대한 정보나 2026년 수상 내역에 대한 언급이 전혀 포함되어 있지 않습니다. 제공된 내용은 주로 케이팝의 글로벌 인기 변화와 관련된 시장 동향 및 분석에 초점을 맞추고 있으며, 특정 작품이나 시상식에 대한 정보는 없습니다. 따라서 이 질문에 대한 정확한 답변을 드리기 어렵습니다. 다른 출처나 정보를 참조해 보시는 것이 좋을 것 같습니다.","죄송합니다, 하지만 현재까지 ""케이팝 데몬 헌터스"" (K-pop Demon Hunters)라는 그룹이나 작품에 대한 구체적인 정보, 특히 2026년에 받은 상에 대한 공식 기록을 확인할 수 없습니다. 이는 가상의 예시일 수도 있고, 실제 존재하는 작품이나 그룹일 경우, 최신 업데이트된 데이터베이스나 공식 출처를 통해 확인해 보시는 것이 가장 정확할 것입니다. 만약 추가 정보나 다른 질문이 있으시다면 도와드리겠습니다.",07_K-pop|07_K-pop|05_parasite,0,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,T2,1,RAG_gap,ko,02_bts,answer_from_corpus,정규 5집 《ARIRANG(아리랑)》 / 2026-03-20,방탄소년단이 2026년에 발매한 정규 앨범의 이름과 발매일은?,"제공된 정보에는 방탄소년단의 2026년 정규 앨범에 대한 구체적인 이름이나 발매일이 포함되어 있지 않습니다. 주어진 컨텍스트는 주로 2025년과 2026년의 가상 수상 경력과 몇몇 문화적 이벤트에 초점을 맞추고 있으며, 방탄소년단의 특정 앨범 출시 일정에 대한 내용은 포함되어 있지 않습니다.  정확한 앨범 이름과 발매일을 알고 싶으시다면, 방탄소년단의 공식 발표나 최신 음악 뉴스를 확인하시는 것이 가장 좋을 것 같습니다. 만약 추가 정보가 필요하시다면, 관련 공식 채널이나 발표 자료를 참조하시는 것을 추천드립니다.",현재까지 공식적으로 방탄소년단(BTS)의 2026년 정규 앨범에 대한 정확한 정보는 공개되지 않았습니다. 앨범 제목과 정확한 발매일은 향후 공식 발표를 통해 확인하실 수 있습니다. 방탄소년단의 공식 채널이나 소속사의 공지를 지켜보시는 것이 가장 정확한 정보를 얻는 방법일 것입니다. 혹시 최신 뉴스나 공식 발표가 있으시다면 공유해 주시면 더 정확한 정보를 제공해 드릴 수 있습니다.,01_kpop_demon_hunters|02_bts|04_squid_game,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,T3,1,RAG_gap,en,03_blackpink,answer_from_corpus,"February 27 — mini-album 3 'DEADLINE' (2월 27일, 미니 3집 'DEADLINE').","On which date did BLACKPINK release their new album, and what is its name?","BLACKPINK released their second mini album titled ""KILL THIS LOVE"" on **April 5, 2019**.    Let me know if you have any other questions about BLACKPINK! 😊","BLACKPINK released their album ""**The Album**"" on **June 29, 2023**.",03_blackpink|03_blackpink|03_blackpink,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,T4,1,RAG_gap,ko,04_squid_game,answer_from_corpus,시즌1: 2021-09-17 / 시즌2: 2024-12-26 / 시즌3: 2025-06-27,"〈오징어 게임〉 시즌1, 시즌2, 시즌3의 방송(공개) 날짜는?","주어진 문맥에서는 〈오징어 게임〉 시즌1, 시즌2, 시즌3의 정확한 방송(공개) 날짜에 대한 정보가 포함되어 있지 않습니다. 제공된 텍스트는 주로 K-pop 산업에 대한 내용으로, 〈오징어 게임〉과 관련된 정보는 없습니다.  정확한 정보를 제공하기 위해서는 다음과 같은 실제 데이터가 필요합니다:  - **시즌 1**: 2021년 9월 15일부터 10월 1일까지 넷플릭스를 통해 공개되었습니다. - **시즌 2**: 2022년 9월 23일에 넷플릭스를 통해 공개되었습니다. - **시즌 3**: 2023년 9월 28일에 넷플릭스를 통해 공개되었습니다.  이 정보는 일반적으로 알려진 사실이지만, 문맥 내에서는 확인되지 않았습니다. 만약 최신 정보나 특정 지역의 차이가 필요하다면 추가 확인이 필요할 수 있습니다.","""오징어 게임""의 각 시즌 방송 날짜는 다음과 같습니다:  * **시즌 1:**      * **넷플릭스 공개:** 2021년 9월 17일     * **한국 방송 시작:** 2021년 9월 17일 (넷플릭스 동시 방영)  * **시즌 2:**      * **넷플릭스 공개:** 2022년 9월 23일     * **한국 방송 시작:** 2022년 9월 23일 (넷플릭스 동시 방영)  * **시즌 3:**      * **넷플릭스 공개:** 2023년 9월 6일     * **한국 방송 시작:** 2023년 9월 6일 (넷플릭스 동시 방영)  모두 넷플릭스를 통해 전 세계에 동시 공개되었습니다.",01_kpop_demon_hunters|07_K-pop|07_K-pop,0,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,X1,2,cross_lingual (lexical gap: Korean Wave <-> 한류),en,06_Hallyu,answer_from_corpus,"한류(韓流, Korean Wave, Hallyu): 대한민국의 대중문화를 포함한 한국 관련 것들이 한국 이외의 나라에서 인기를 얻는 현상. '한류'는 1990년대 한국 문화의 영향력이 타국에서 급성장하며 등장한 신조어.",What does the term 'Korean Wave' refer to?,"The term 'Korean Wave' (한류, Hallyu in Korean) refers to the phenomenon where Korean popular culture, encompassing various elements such as music (K-pop), television dramas, films, fashion, food, and more, gains significant popularity and influence beyond the borders of South Korea—typically spreading across Asia initially, and expanding further to encompass regions like the Middle East, Latin America, Eastern Europe, Russia, Central Asia, North America, and beyond.   Key aspects include:  1. **Cultural Export**: It signifies the global spread and reception of Korean cultural products like dramas, music, movies, and trends like fashion and cuisine (e.g., K-pop idols, Korean dramas like ""기생충"" (Parasite), popular foods like 김치 (kimchi) and 떡볶이 (tteokbokki), and technological innovations like 스마트폰 모델들 Samsung 갤럭시 J6 등).  2. **Historical Context**: Originating in the 1990s, the term emerged as South Korea's cultural influence surged internationally, initially driven largely by Korean dramas appealing to audiences in Asia, particularly women, before expanding into broader areas through the global success of K-pop.  3. **Diverse Reach**: Over time, the influence has broadened significantly from its Asian origins to include global regions such as the Middle East, Latin America, Eastern Europe, Russia, Central Asia, and increasingly, North America (including the U.S. and Canada).  In essence, 'Korean Wave' encapsulates the widespread and multifaceted impact of Korean culture on a global scale, reflecting a dynamic and evolving cultural exchange phenomenon.","The term ""Korean Wave,"" also known as **Hallyu** in Korean, refers to the **growing global popularity and influence of South Korean culture, particularly in music (K-pop), entertainment (drama), film, fashion, and gaming**.   It describes how South Korean cultural products have gained significant traction and fandom worldwide, creating a distinct cultural phenomenon beyond Korea's borders.   Key aspects include:  * **Cultural Export:** Successful export of Korean entertainment and lifestyle trends to international markets. * **Fan Communities:** The emergence of large, passionate fan bases globally for Korean celebrities and content. * **Soft Power:** Enhancement of South Korea's soft power through its cultural influence and diplomacy.   The Korean Wave exemplifies how cultural exports can reshape global perceptions and preferences.",06_Hallyu|06_Hallyu|06_Hallyu,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,X1,2,cross_lingual (lexical gap: Korean Wave <-> 한류),ko,06_Hallyu,answer_from_corpus,"한류(韓流, Korean Wave, Hallyu): 대한민국의 대중문화를 포함한 한국 관련 것들이 한국 이외의 나라에서 인기를 얻는 현상. '한류'는 1990년대 한국 문화의 영향력이 타국에서 급성장하며 등장한 신조어.",'한류'란 무엇을 가리키나?,"'한류'는 주로 한국의 문화, 특히 대중문화의 해외 진출과 그 영향력을 가리키는 용어입니다. 주어진 문맥에 따르면, 한류는 다음과 같은 특징을 가지고 있습니다:  1. **문화적 확산**: 초기에는 주로 아시아 지역, 특히 대만에서는 '하일한류 (夏日韓流)'라는 표현으로, 중국에서는 '일진한류 (一振韓流)'라는 용어로 소개되었습니다. 최근에는 북아메리카 (북미), 유럽, 오세아니아 지역으로까지 확산되었습니다.  2. **시기적 배경**: 1998년 이후 본격적으로 한국의 대중음악이 해외로 진출하면서 형성되기 시작했습니다. 이 시기부터 한국 문화의 해외 인기가 급증하기 시작했습니다.  3. **이례적 성공**: 한국어가 소수 언어이자 고립어임에도 불구하고 문화적 경쟁력을 갖추고 전 세계적으로 인기를 얻은 이례적인 사례입니다.  요약하자면, '한류'는 한국의 음악, 드라마, 영화, 패션 등 다양한 문화 콘텐츠가 해외에서 큰 인기를 얻고 그 영향력을 확대하는 현상을 의미합니다.","'한류'는 **한국 문화의 전 세계적인 인기 현상**을 의미합니다.   특히 **음악, 드라마, 영화, 뷰티, 패션 등** 한국에서 탄생한 콘텐츠와 트렌드가 아시아를 넘어 북미, 유럽 등 전 세계적으로 큰 관심과 사랑을 받는 것을 지칭합니다.   LG AI Research에서 개발한 EXAONE과 같은 첨단 기술 또한 이러한 한류 트렌드를 더욱 확산시키는 데 기여하고 있습니다.   예를 들어, EXAONE은 한국어 처리 능력을 통해 한국 콘텐츠를 더 효과적으로 제작하고 전파하는 데 도움을 줄 수 있습니다.",06_Hallyu|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,X2,2,cross_lingual (transliteration gap: Palme d'Or <-> 황금종려상),en,05_parasite,answer_from_corpus,"황금종려상 (Palme d'Or, 2019).",Which top prize did Parasite win at the Cannes Film Festival?,"Based on the provided context, ""Parasite"" won the top prize, known as the Palme d'Or, at the Cannes Film Festival in 2019. This achievement was significant as it positioned the film as a strong contender for international acclaim and awards recognition, eventually leading to its historic six Oscar nominations including Best Picture at the Academy Awards in 2020. The specific reference is found in source 161 from ""Variety"" dated August 21, 2019, which mentions ""South Korea Selects Palme d’Or Winner ‘Parasite’ for International Feature Film Award.""","Parasite won the **Palme d'Or**, the top prize, at the Cannes Film Festival in 2019.",05_parasite|05_parasite|05_parasite,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,X2,2,cross_lingual (transliteration gap: Palme d'Or <-> 황금종려상),ko,05_parasite,answer_from_corpus,"황금종려상 (Palme d'Or, 2019).",〈기생충〉이 칸 영화제에서 받은 최고상은?,"제공된 문맥에는 〈기생충〉이 칸 영화제에서 정확히 어떤 상을 받았는지에 대한 정보가 명시적으로 언급되어 있지 않습니다. 문맥은 주로 영화의 아카데미상 수상 내역과 그 영향력에 초점을 맞추고 있습니다.   그러나 일반적으로 알려진 정보에 따르면, 영화 〈기생충〉은 칸 영화제에서 **황금종려상(Palme d'Or)**을 수상했습니다. 이는 칸 영화제의 최고 영예로, 영화의 예술적 성취와 영향력을 인정받은 결과입니다.  만약 정확한 정보가 필요하시다면, 공식 칸 영화제 기록이나 봉준호 감독의 공식 발언을 확인하시는 것이 가장 정확할 것입니다. 제공된 문맥만으로는 황금종려상 수상을 추정할 수 있지만, 이는 추가 확인이 필요한 부분입니다.","영화 〈기생충〉은 칸 영화제에서 **황금종려상**을 수상했습니다. 이는 영화제의 최고 영예로, 한국 영화사상 최초로 이 상을 받은 작품입니다.",05_parasite|05_parasite|05_parasite,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,X3,2,cross_lingual (no cognate -> pure semantic: barrier <-> 혼문),en,01_kpop_demon_hunters,answer_from_corpus,혼문 (Honmoon).,What is the name of the magical barrier that seals demons away in KPop Demon Hunters?,"Based on the provided context, there is no explicit mention of a specific name given to a magical barrier that seals demons away in the animated film ""KPop Demon Hunters."" The details shared focus on the film's production team, cast, genre, and some creative aspects like music involvement, but do not include information about particular magical elements or barriers used within the story.  To accurately answer your question, additional details directly from the movie's script, official descriptions, or summaries would be required. If such a barrier exists in the film, its name isn't included in the given context. If you have more specific information or scenes in mind from the movie that describe this barrier, please share them, and I can help elaborate further based on that context.","In the context of ""KPop Demon Hunters,"" which appears to be a fictional or creative concept rather than an officially named series or game, there isn't a widely recognized or officially documented magical barrier by name specifically associated with sealing demons. If such a concept exists within a particular story, fan fiction, or localized adaptation, it might be referred to by a name created for that specific narrative.  For accurate information, you might want to refer to any official materials or communities dedicated to this content where creators or enthusiasts might provide details about specific magical elements or barriers used within their storyline. If you have a specific source or context in mind, sharing that could help in providing a more precise answer!",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,X3,2,cross_lingual (no cognate -> pure semantic: barrier <-> 혼문),ko,01_kpop_demon_hunters,answer_from_corpus,혼문 (Honmoon).,〈케데헌〉에서 악마를 봉인하는 결계의 이름은?,"제시된 텍스트에서 〈케데헌〉의 구체적인 내용이나 악마를 봉인하는 결계의 이름에 대한 정보는 포함되어 있지 않습니다. 주어진 정보는 주로 한국 영화 《기생충》의 캐릭터와 플롯에 초점을 맞추고 있으며, 〈케데헌〉에 대한 언급은 전혀 없습니다. 따라서 이 질문에 대한 답변을 제공하기 위해서는 〈케데헌〉에 대한 추가적인 정보가 필요합니다. 만약 〈케데헌〉과 관련된 특정 장면이나 컨텍스트를 알고 계신다면, 그 내용을 공유해 주시면 더 정확한 답변을 드릴 수 있을 것 같습니다.","""케데헌""이라는 작품에 대한 특정 정보를 직접적으로 확인한 바가 없어 정확한 결계 이름을 말씀드리기 어렵습니다. 만약 이 작품이 특정 판타지 소설이나 애니메이션에서 나온 내용이라면, 결계의 이름은 작가나 창작자에 따라 다르게 설정될 수 있습니다.  더 정확한 답변을 위해서는 작품의 제목이나 추가적인 맥락 정보가 필요합니다. 혹시 작품의 다른 세부 사항이나 설정에 대해 아시는 부분이 있다면 함께 공유해 주시면 도움이 될 것 같습니다. 만약 이 질문이 특정 커뮤니티나 컨텍스트에서 나온 것이라면, 그곳에서 공유된 정보를 다시 확인해 보시는 것도 좋은 방법일 수 있습니다.",01_kpop_demon_hunters|02_bts|05_parasite,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,G1,3,grounding (unanswerable),en,01_kpop_demon_hunters,abstain_unanswerable,Not stated in the article — the model should say the information is not in the document (no hallucinated number). [VERIFY budget is truly absent from 01],"According to the article, what was the production budget of KPop Demon Hunters?","Based on the provided context, there is no explicit mention of the production budget for the animated film ""KPop Demon Hunters."" The sources listed discuss reviews, casting details, soundtrack information, and behind-the-scenes insights but do not provide specific financial details regarding the production budget. To accurately answer this question, additional information directly from production reports or official statements would be required.","I apologize, but without specific details or direct access to the article you're referring to about ""KPop Demon Hunters,"" I cannot provide the exact production budget mentioned in it. Could you please provide more details or context from the article, such as specific quotes or sections discussing the budget? That way, I can assist you more accurately. If you have additional information, feel free to share!",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
exp5_nogrounding,exaone3.5,fixed,similarity,0,G2,3,grounding (false premise),ko,01_kpop_demon_hunters,flag_false_premise,전제 오류 — 헌트릭스는 2025년 영화 속 가공의 그룹이라 그런 실제 앨범은 존재하지 않음. 모델은 이를 지적/기권해야 함(허구 제목 생성 시 환각).,헌트릭스(HUNTR/X)가 2024년에 발표한 세 번째 정규 앨범의 제목은?,"제공된 정보에는 헌트릭스(HUNTR/X)의 앨범 제목이나 2024년 활동에 대한 내용이 포함되어 있지 않습니다. 주어진 맥락은 주로 애니메이션 영화 ""케이팝 데모헌터스""에 초점을 맞추고 있으며, 헌트릭스 그룹의 음악 앨범 정보는 언급되어 있지 않습니다. 따라서, 헌트릭스가 2024년에 발표한 세 번째 정규 앨범의 제목에 대한 답변을 드리기 위해서는 추가적인 정보가 필요합니다. 만약 특정 앨범 제목을 알고 계신다면, 그 정보를 제공해 주시면 더욱 정확한 답변을 드릴 수 있을 것 같습니다.","죄송합니다, 하지만 현재 제 데이터베이스에는 헌트릭스(HUNTR/X)의 2024년 세 번째 정규 앨범 제목에 대한 정보가 포함되어 있지 않습니다. 최신 정보를 제공해 드리려면 해당 아티스트나 공식 음악 플랫폼을 통해 확인하시는 것이 가장 정확할 것입니다. 혹시 다른 관련 정보를 제공해 주시면 더 도와드릴 수 있을 것 같습니다.",01_kpop_demon_hunters|01_kpop_demon_hunters|01_kpop_demon_hunters,1,,,,
